Timestep,StratumID,TransitionGroupID,Amount
2020,Northwestern Glaciated Plains,Reforestation: Cropland,0
2020,Northwestern Glaciated Plains,Reforestation: Pasture,0
2020,Northwestern Glaciated Plains,Reforestation: Grassland,0
2020,Northwestern Glaciated Plains,Reforestation: Shrubland,0
2020,Northwestern Great Plains,Reforestation: Cropland,0
2020,Northwestern Great Plains,Reforestation: Pasture,0
2020,Northwestern Great Plains,Reforestation: Grassland,0
2020,Northwestern Great Plains,Reforestation: Shrubland,0
2020,Ouachita Mountains,Reforestation: Cropland,0
2020,Ouachita Mountains,Reforestation: Pasture,0
2020,Ouachita Mountains,Reforestation: Grassland,0
2020,Ouachita Mountains,Reforestation: Shrubland,0
2020,Ozark Highlands,Reforestation: Cropland,0
2020,Ozark Highlands,Reforestation: Pasture,0
2020,Ozark Highlands,Reforestation: Grassland,0
2020,Ozark Highlands,Reforestation: Shrubland,0
2020,Piedmont,Reforestation: Cropland,0
2020,Piedmont,Reforestation: Pasture,0
2020,Piedmont,Reforestation: Grassland,0
2020,Piedmont,Reforestation: Shrubland,0
2020,Puget Lowland,Reforestation: Cropland,0
2020,Puget Lowland,Reforestation: Pasture,0
2020,Puget Lowland,Reforestation: Grassland,0
2020,Puget Lowland,Reforestation: Shrubland,0
2020,Ridge and Valley,Reforestation: Cropland,0
2020,Ridge and Valley,Reforestation: Pasture,0
2020,Ridge and Valley,Reforestation: Grassland,0
2020,Ridge and Valley,Reforestation: Shrubland,0
2020,Sierra Nevada,Reforestation: Cropland,0
2020,Sierra Nevada,Reforestation: Pasture,0
2020,Sierra Nevada,Reforestation: Grassland,0
2020,Sierra Nevada,Reforestation: Shrubland,0
2020,Snake River Plain,Reforestation: Cropland,0
2020,Snake River Plain,Reforestation: Pasture,0
2020,Snake River Plain,Reforestation: Grassland,0
2020,Snake River Plain,Reforestation: Shrubland,0
2020,Sonoran Basin and Range,Reforestation: Cropland,0
2020,Sonoran Basin and Range,Reforestation: Pasture,0
2020,Sonoran Basin and Range,Reforestation: Grassland,0
2020,Sonoran Basin and Range,Reforestation: Shrubland,0
2020,South Central Plains,Reforestation: Cropland,0
2020,South Central Plains,Reforestation: Pasture,0
2020,South Central Plains,Reforestation: Grassland,0
2020,South Central Plains,Reforestation: Shrubland,0
2020,Southeastern Plains,Reforestation: Cropland,0
2020,Southeastern Plains,Reforestation: Pasture,0
2020,Southeastern Plains,Reforestation: Grassland,0
2020,Southeastern Plains,Reforestation: Shrubland,0
2020,Southeastern Wisconsin Till Plains,Reforestation: Cropland,0
2020,Southeastern Wisconsin Till Plains,Reforestation: Pasture,0
2020,Southeastern Wisconsin Till Plains,Reforestation: Grassland,0
2020,Southeastern Wisconsin Till Plains,Reforestation: Shrubland,0
2020,Southern California Mountains,Reforestation: Cropland,0
2020,Southern California Mountains,Reforestation: Pasture,0
2020,Southern California Mountains,Reforestation: Grassland,0
2020,Southern California Mountains,Reforestation: Shrubland,0
2020,Southern California/Northern Baja Coast,Reforestation: Cropland,0
2020,Southern California/Northern Baja Coast,Reforestation: Pasture,0
2020,Southern California/Northern Baja Coast,Reforestation: Grassland,0
2020,Southern California/Northern Baja Coast,Reforestation: Shrubland,0
2020,Southern Coastal Plain,Reforestation: Cropland,0
2020,Southern Coastal Plain,Reforestation: Pasture,0
2020,Southern Coastal Plain,Reforestation: Grassland,0
2020,Southern Coastal Plain,Reforestation: Shrubland,0
2020,Southern Florida Coastal Plain,Reforestation: Cropland,0
2020,Southern Florida Coastal Plain,Reforestation: Pasture,0
2020,Southern Florida Coastal Plain,Reforestation: Grassland,0
2020,Southern Florida Coastal Plain,Reforestation: Shrubland,0
2020,Southern Michigan/Northern Indiana Drift Plains,Reforestation: Cropland,0
2020,Southern Michigan/Northern Indiana Drift Plains,Reforestation: Pasture,0
2020,Southern Michigan/Northern Indiana Drift Plains,Reforestation: Grassland,0
2020,Southern Michigan/Northern Indiana Drift Plains,Reforestation: Shrubland,0
2020,Southern Rockies,Reforestation: Cropland,0
2020,Southern Rockies,Reforestation: Pasture,0
2020,Southern Rockies,Reforestation: Grassland,0
2020,Southern Rockies,Reforestation: Shrubland,0
2020,Southern Texas Plains,Reforestation: Cropland,0
2020,Southern Texas Plains,Reforestation: Pasture,0
2020,Southern Texas Plains,Reforestation: Grassland,0
2020,Southern Texas Plains,Reforestation: Shrubland,0
2020,Southwestern Appalachians,Reforestation: Cropland,0
2020,Southwestern Appalachians,Reforestation: Pasture,0
2020,Southwestern Appalachians,Reforestation: Grassland,0
2020,Southwestern Appalachians,Reforestation: Shrubland,0
2020,Southwestern Tablelands,Reforestation: Cropland,0
2020,Southwestern Tablelands,Reforestation: Pasture,0
2020,Southwestern Tablelands,Reforestation: Grassland,0
2020,Southwestern Tablelands,Reforestation: Shrubland,0
2020,Texas Blackland Prairies,Reforestation: Cropland,0
2020,Texas Blackland Prairies,Reforestation: Pasture,0
2020,Texas Blackland Prairies,Reforestation: Grassland,0
2020,Texas Blackland Prairies,Reforestation: Shrubland,0
2020,Wasatch and Uinta Mountains,Reforestation: Cropland,0
2020,Wasatch and Uinta Mountains,Reforestation: Pasture,0
2020,Wasatch and Uinta Mountains,Reforestation: Grassland,0
2020,Wasatch and Uinta Mountains,Reforestation: Shrubland,0
2020,Western Allegheny Plateau,Reforestation: Cropland,0
2020,Western Allegheny Plateau,Reforestation: Pasture,0
2020,Western Allegheny Plateau,Reforestation: Grassland,0
2020,Western Allegheny Plateau,Reforestation: Shrubland,0
2020,Western Corn Belt Plains,Reforestation: Cropland,0
