StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,400
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,700
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,100
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,4900
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,100
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,200
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,500
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,200
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,100
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,200
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,1100
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,1000
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,1500
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,3100
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,500
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2009,2009,0
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,2300
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,7500
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,7200
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1200
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,8300
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,5300
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,7600
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1400
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,12600
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,300
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1500
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,8400
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,2800
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1100
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,4200
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1100
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,200
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1300
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,5800
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,300
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,600
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,100
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,300
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1000
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,3800
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,1500
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,900
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2010,2010,0
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,4700
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,15200
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,11300
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,200
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,1200
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,30400
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,2800
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,3200
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,1800
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,5700
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,900
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,700
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,3800
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,4900
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,3600
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,1900
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,2700
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,1500
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,300
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,400
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,300
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,12700
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,1200
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,100
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,200
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,300
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,700
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,800
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,2700
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2011,2011,0
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1900
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,7100
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,6500
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,900
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,6100
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1300
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,3400
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,3200
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,3900
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1500
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,200
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,5300
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,4400
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,800
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,2900
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,4400
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,4900
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,4000
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,900
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,200
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,13400
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1900
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,300
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,200
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1500
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1100
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,200
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1400
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,300
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,1100
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,800
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,4700
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,100
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2012,2012,0
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,1100
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,3700
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,7700
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,900
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,3700
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,2400
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,3900
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,2500
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,16500
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,500
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,300
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,4700
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,5600
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,100
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2013,2013,0
